Model,Var,mean,se_mean,sd,X2.5.,X25.,X50.,X75.,X97.5.,n_eff,Rhat
C1,b0,0.6867593568933386,3.1510307442586343e-4,0.010443792120945103,0.6663361478013076,0.6797824934932306,0.6869107454923254,0.6937979515891365,0.7068516452657405,1098.5280645015878,1.0020988919034062
C1,sigma,0.0959731438317179,1.535491456223502e-4,0.005622566115280427,0.08627129978559465,0.09216629144367003,0.09564358290010301,0.09954504398228917,0.10780171605271376,1340.831898678338,0.9989524002894516
C1,lp__,141.74218649412833,0.04853993710613754,1.265606506547303,138.7159867838629,141.1576998824982,142.0843071986124,142.65825312695588,143.14477139562285,679.8278925769386,1.0017361091021382
C2,b0,-0.06471249648708244,6.571242234760896e-4,0.027810457320297126,-0.11854849419787254,-0.08259065966197014,-0.0651167921068667,-0.045749635614859126,-0.009532431361848006,1791.1060771851764,0.9995085621130296
C2,sigma,0.1717440973193097,5.531362686319156e-4,0.020407688521687017,0.13696438910771655,0.15739289160788092,0.16992330745781314,0.18378499617377345,0.21568731763150711,1361.2044582362676,1.0057053140804468
C2,lp__,12.563821137387189,0.046190764877438804,1.2849520710213818,9.34302968889001,11.971236668059614,12.902671289619105,13.490627772542501,14.001111418865039,773.8620504239065,1.00594963625221
PZ,b0,-1.1576164770129747,0.0056102246143165495,0.2211920319111161,-1.5906695803152198,-1.3055966185674182,-1.157461409216097,-1.012491207240437,-0.728069754223798,1554.4560866563295,0.9984818014006703
PZ,bd15,-0.3479545571409859,0.012898656373815574,0.5409450062046757,-1.4470900260126913,-0.699564763124079,-0.3430016747028217,0.019336135439355587,0.6716533910642107,1758.8033559161365,1.0009212109486798
PZ,bd30,-1.0672003188274652,0.010764688625531054,0.42001734041228533,-1.8930116881975574,-1.3414960856867548,-1.05764843507792,-0.7812216713239625,-0.2592145483738023,1522.4095407246975,1.00039461650355
PZ,lp__,-102.41956056083079,0.046973559625041926,1.3972197158080892,-105.83665130653257,-103.10923669707007,-102.10684777715193,-101.3831459875133,-100.64468464971235,884.7538609131163,1.002458606340097
PC1,b0,2.6353691926817624,0.011874763046423334,0.40790576383438315,1.8869587855954741,2.3489174028268254,2.607547185476152,2.895268524929503,3.550370211002564,1179.9667770155172,1.0027219003039844
PC1,bd15,-1.5933692493025693,0.011043670378739009,0.4226636908148332,-2.4213366888438648,-1.8816835801830427,-1.5979503444233474,-1.292634652491273,-0.7872201710845318,1464.748327241387,1.001404533901379
PC1,bd30,-0.9591899884687253,0.014677899033851725,0.49470535485897604,-1.9624011259378067,-1.270064575383749,-0.9415273096769781,-0.6132072563774819,-0.02553248958676802,1135.966255922655,1.0009661068996918
PC1,lp__,-85.17102193506915,0.05038839970571917,1.4476105972643267,-88.64013713271119,-85.89125897067396,-84.85605539868865,-84.1085537046676,-83.32131495918675,825.3580205008328,1.002918704350784
