Var,mean,se_mean,sd,X2.5.,X25.,X50.,X75.,X97.5.,n_eff,Rhat
r0,1.5645866494258616,0.04324163344986666,0.9856732918041239,0.33333914727313585,0.8445767513264728,1.3485372517513208,2.07753125815052,4.036688448699277,519.5912103371339,1.0032364122149942
ba1,0.011087642788998575,4.752352565481901e-4,0.010142080952759465,-0.0064246876870291,0.0037880812074726996,0.010576596840551337,0.017578017810293292,0.031457711918911245,455.445945867351,1.0013529493572257
lp__,-81.35597951680016,0.04421080016814143,0.9368300211284504,-83.71438120802007,-81.73764342474637,-81.0745904369987,-80.70286618715701,-80.41721898800287,449.0191344823766,1.0013461881618901
